CTCF,DNase,H2A,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me2,H3K4me3,H3K79me2,H3K9ac,H3K9me3,H4K20me1,Boundary
799.5799999999999,226.19,208.46999999999997,56.07,311.97999999999996,73.7,237.92000000000002,433.12999999999994,200.34000000000003,36.14,106.60000000000001,139.00999999999996,215.33000000000004,chr2:219860001:219880001	4.70
492.33,271.43,236.13000000000002,119.52000000000001,92.81,279.38,177.12,340.1199999999999,340.80000000000007,131.65,183.25,73.31,166.31,chr2:220020001:220040001	0.63
220.94,136.71999999999997,166.21999999999997,79.57000000000001,156.76999999999995,130.57,114.99000000000001,75.61000000000001,88.26,38.28,138.85000000000002,129.81,154.7,chr2:220260001:220280001	2.22
471.36999999999995,449.55,405.65,255.32,113.97999999999999,196.39999999999998,420.58,939.2900000000001,921.2900000000001,278.04,346.85,81.38,194.49999999999997,chr2:220400001:220420001	0.51
121.3,241.85999999999996,156.26,126.65999999999998,77.25,114.02000000000001,205.4,151.47000000000003,74.02999999999999,52.01,113.62,135.06,70.4,chr2:220580001:220600001	0.52
107.08999999999999,103.39999999999999,104.41999999999999,65.69000000000001,185.62999999999997,87.69,53.830000000000005,65.42999999999999,81.71,28.919999999999998,86.49999999999999,91.95999999999998,152.95000000000005,chr2:222240001:222260001	1.34
215.01,114.7,104.61,64.03000000000002,267.94999999999993,70.44,57.150000000000006,57.23,84.68,27.18,101.60000000000002,102.76,192.76,chr2:222920001:222940001	3.99
412.54,179.82,234.2,55.89,863.7700000000001,74.55,200.10999999999996,441.9599999999999,274.80000000000007,28.950000000000003,107.22,200.09999999999997,230.67999999999998,chr2:223170001:223190001	2.69
215.39000000000001,132.98999999999998,163.79999999999998,130.9,86.14,127.73,161.00000000000003,116.57,91.95000000000002,27.349999999999998,128.93,255.14000000000004,88.94,chr2:224310001:224330001	0.81
232.22,164.58,76.33999999999999,167.4,62.83,574.16,136.29,66.00999999999999,88.49,360.83,130.37,123.00999999999999,150.53,chr2:224850001:224870001	2.47
110.69000000000003,101.98,133.10999999999999,63.839999999999996,209.88,77.39,84.58,68.67,76.45,37.49999999999999,111.72999999999999,99.89000000000001,164.16999999999996,chr2:225200001:225220001	0.00
121.07,107.62000000000002,104.95,76.02,83.85000000000001,274.10999999999996,59.839999999999996,59.04,89.7,28.970000000000002,112.13,61.31,123.96,chr2:225650001:225670001	0.67
859.1899999999999,357.94,325.90000000000003,366.85999999999996,140.81,172.83000000000004,270.48,981.1700000000001,1202.34,679.8899999999998,437.78999999999996,90.34,150.18,chr2:227660001:227680001	0.99
169.05000000000004,351.5899999999999,179.79000000000002,292.66,103.39999999999999,110.64000000000001,185.14,148.94000000000003,109.06,31.54,166.24000000000004,78.12,111.39,chr2:228240001:228260001	2.01
101.18,105.86999999999999,179.96999999999997,78.85000000000001,172.74999999999997,104.99000000000001,97.3,83.80000000000001,96.84999999999998,37.33,106.70000000000002,113.02,134.4,chr2:228480001:228500001	0.79
103.88,142.85000000000002,96.59,71.73000000000002,155.4,87.92000000000002,53.91,56.22,72.17,23.18,104.28,93.42999999999999,140.55999999999997,chr2:228770001:228790001	0.89
364.18999999999994,160.2,37.550000000000004,127.09,55.3,526.2,124.04000000000002,84.46000000000001,75.58,214.44,120.89000000000001,54.169999999999995,156.64999999999998,chr2:230640001:230660001	1.33
120.94,162.17,190.42000000000002,91.52000000000001,91.24,101.17999999999999,117.13000000000001,109.77000000000002,81.88,32.36,76.52000000000001,62.919999999999995,78.97,chr2:230840001:230860001	2.98
136.62999999999997,191.6,210.17999999999998,325.58000000000004,59.19,80.37,150.76,141.92000000000002,72.97999999999999,52.800000000000004,168.21000000000004,78.24000000000001,78.50999999999999,chr2:231470001:231490001	0.60
268.20000000000005,207.32,140.36,80.77000000000001,141.42,303.4599999999999,95.82999999999998,167.05,115.15,109.94,125.49000000000001,110.07,172.12999999999997,chr2:231680001:231700001	1.65
102.74999999999999,134.98,76.50999999999999,151.36,69.64999999999999,372.96000000000004,93.43,67.58000000000001,72.18,79.36,134.4,52.14,154.48999999999998,chr2:232070001:232090001	1.67
237.57,143.70000000000002,134.76,66.63,295.19,78.91000000000001,86.86,85.14,70.71000000000001,27.819999999999997,133.85000000000002,79.58999999999999,174.56,chr2:232770001:232790001	3.36
133.48000000000002,246.24,136.76,290.8,91.00000000000001,200.68,275.94000000000005,166.35000000000002,87.4,62.68,176.86,71.79,139.91,chr2:233440001:233460001	1.48
137.90000000000003,121.59,71.27999999999999,116.24,67.96000000000001,479.53999999999996,102.57000000000001,87.47,87.04,106.88000000000001,115.07999999999998,72.62,141.35,chr2:234440001:234460001	0.00
191.06,215.21999999999997,201.72,187.54999999999998,147.89000000000001,97.31,305.61,153.57,89.89,44.169999999999995,157.79999999999998,103.93,116.9,chr2:234870001:234890001	0.00
232.14999999999998,145.43,201.32,119.55000000000001,68.78999999999999,104.07000000000001,201.12,93.16999999999999,82.45,50.21,101.86,113.39,81.03999999999999,chr2:235190001:235210001	0.99
465.13,148.39,160.21,67.49000000000001,104.02000000000001,90.72,130.26999999999998,110.00000000000001,76.21000000000001,48.17999999999999,136.82999999999998,136.27,121.59,chr2:235450001:235470001	1.07
411.71000000000004,177.37,67.12000000000002,109.49000000000001,90.39,166.59,150.89999999999998,97.91,86.60999999999999,603.87,149.32000000000002,154.79999999999998,240.14999999999998,chr2:236490001:236510001	0.67
102.87999999999998,85.82000000000002,52.559999999999995,77.72,63.52,265.12,83.36,60.720000000000006,78.85,109.30999999999999,106.66,78.91,180.63,chr2:236730001:236750001	2.01
321.24000000000007,366.97,151.02999999999997,685.0,58.8,420.84000000000003,419.62000000000006,582.83,712.9,799.79,509.02,98.53,77.23000000000002,chr2:237990001:238010001	0.56
104.35,107.09000000000002,87.97,71.41999999999999,222.54,106.38000000000001,83.03999999999999,52.209999999999994,67.35999999999999,43.12,106.41999999999999,117.22,160.89999999999998,chr2:239400001:239420001	0.99
290.51,128.26,70.47,50.45,135.52,182.67,158.27,101.24000000000001,56.93,42.63,80.8,74.26000000000002,210.26999999999998,chr2:240020001:240040001	2.69
325.56,214.52,234.06999999999996,220.33999999999997,109.31,433.18000000000006,115.96000000000001,347.36999999999995,599.2,643.0999999999999,341.93,79.27,201.56,chr2:240950001:240970001	1.71
219.54000000000005,179.22,80.4,53.78,419.4700000000001,64.41,152.66,76.97,70.58,40.809999999999995,101.36999999999999,191.66,219.95,chr2:241130001:241150001	0.60
107.83,95.38,88.30999999999999,46.03,283.83,70.44999999999999,60.6,41.05,76.95,28.86,87.41,103.89,237.9,chr2:241810001:241830001	2.01
148.24,344.8700000000001,135.76000000000002,173.45999999999998,88.7,599.59,170.57,325.88999999999993,497.0,538.1999999999999,229.27,79.62,226.35999999999999,chr2:242280001:242300001	2.28
251.07,359.48,334.44,151.22,135.98,136.56,167.96000000000004,436.0,460.81000000000006,81.13000000000001,191.74000000000004,222.31,159.11,chr20:310001:330001	2.69
131.12,340.1,272.79999999999995,318.05000000000007,91.19,240.63,221.54999999999998,328.32,426.67,1478.4999999999998,208.59000000000003,122.83999999999999,255.01999999999995,chr20:510001:530001	2.38
94.36,132.71,72.03999999999998,55.59,165.84000000000003,70.27,42.58,43.290000000000006,71.58,19.67,106.85,214.43,124.23,chr20:770001:790001	1.34
112.94000000000001,151.47,76.44,64.41,120.88,142.26999999999998,65.24,59.42,78.35000000000001,72.91999999999999,100.66,77.59,178.07000000000002,chr20:1260001:1280001	0.79
400.0,381.08000000000004,215.88,176.64999999999998,87.1,135.42000000000002,197.0,263.39,266.99,103.53999999999999,232.48000000000002,70.34,109.3,chr20:1740001:1760001	0.49
296.41,195.62,179.30000000000004,95.91999999999999,187.61999999999998,116.97,137.58000000000004,128.4,70.04,33.15,132.51999999999998,113.67,167.42000000000002,chr20:1930001:1950001	2.93
266.61999999999995,211.36999999999998,200.0,72.76000000000002,297.26,80.19,111.80999999999999,245.23,166.19999999999996,25.11,134.08,112.97999999999999,177.19000000000003,chr20:2170001:2190001	1.99
114.63,333.30000000000007,205.22,362.26000000000005,83.57,421.93,108.72000000000001,222.40999999999997,593.4399999999999,314.81,437.84999999999997,100.08999999999999,194.62999999999997,chr20:2450001:2470001	3.38
274.2,134.51000000000002,68.83000000000001,63.690000000000005,69.58000000000001,241.2,80.58,63.87000000000001,82.87999999999998,123.15999999999998,92.3,80.79,152.22999999999996,chr20:2830001:2850001	0.00
136.43,163.0,29.139999999999993,91.28,51.559999999999995,340.27000000000004,49.83,57.58,76.49,83.26,135.1,51.15,159.56,chr20:3320001:3340001	0.67
605.2800000000001,376.4299999999999,370.87000000000006,187.00999999999996,186.41000000000003,302.63999999999993,282.4,695.5999999999999,629.5299999999999,325.18999999999994,271.65000000000003,106.82999999999998,230.62,chr20:3730001:3750001	0.67
272.35,208.64999999999995,221.51000000000002,63.989999999999995,226.86999999999998,77.18,149.59999999999997,294.36,208.64000000000001,49.730000000000004,108.80999999999999,144.84000000000003,147.01999999999995,chr20:4220001:4240001	1.21
107.59,124.27,72.12,41.78,222.98,94.46000000000001,37.050000000000004,40.480000000000004,85.24,21.37,92.75999999999999,106.75000000000001,155.90999999999997,chr20:5220001:5240001	0.00
226.23000000000002,215.08,41.63999999999999,82.25999999999999,47.129999999999995,432.46,64.66000000000001,56.449999999999996,86.26,101.74,121.02,51.269999999999996,144.86999999999998,chr20:5530001:5550001	1.67
160.73000000000002,138.43,90.04,60.42999999999999,81.84,111.03000000000002,59.75,66.12000000000002,76.33,38.279999999999994,102.08,66.65,120.11999999999999,chr20:5770001:5790001	0.00
286.7,201.22000000000003,259.81,125.84,213.34,106.22,99.52000000000001,201.19999999999996,125.02000000000001,31.659999999999997,173.92,93.6,134.63,chr20:6230001:6250001	0.00
219.18,207.55,194.09000000000003,125.61,80.17000000000002,137.70999999999998,173.97000000000003,108.30000000000001,76.51999999999998,30.13,135.36,105.42999999999999,114.11999999999999,chr20:6550001:6570001	1.65
258.3,273.91,132.37,79.31000000000002,206.85,107.93000000000002,102.82,89.88,89.91,28.25,125.86000000000001,94.17,158.09000000000003,chr20:6790001:6810001	0.67
268.39000000000004,310.53999999999996,190.57,227.32000000000002,90.25,133.07999999999998,140.94,288.31,394.14,265.72,222.36000000000004,67.97999999999999,117.66,chr20:7990001:8010001	1.11
465.2699999999999,279.25,128.57999999999998,90.13000000000001,88.49,263.65999999999997,119.23000000000002,85.31000000000002,77.10000000000001,36.64999999999999,141.44000000000003,60.800000000000004,154.76,chr20:9370001:9390001	1.11
159.10000000000002,169.09,108.83,84.99999999999999,268.28,113.44,64.78,65.69,87.28,29.19,130.23000000000002,133.73000000000002,169.48999999999998,chr20:9600001:9620001	2.38
308.90000000000003,653.3300000000002,293.48,810.5600000000001,73.14,296.84,336.16999999999996,552.0900000000001,846.3000000000001,856.9300000000001,555.94,89.55999999999999,120.49,chr20:10400001:10420001	0.60
220.14,208.25999999999996,193.27999999999997,117.05999999999999,79.81,142.32999999999998,144.54999999999995,102.04000000000002,99.09,43.86,160.69,141.55000000000004,102.44,chr20:11250001:11270001	1.11
465.6200000000001,175.62,112.44,65.58000000000001,253.82999999999998,88.18,64.64999999999999,65.23,87.88999999999999,27.849999999999998,105.34999999999998,97.25,176.62,chr20:11640001:11660001	0.00
263.5300000000001,253.15,181.6,111.74999999999999,217.89000000000001,108.44,207.03,134.91000000000003,94.44999999999999,24.409999999999997,136.57,111.58999999999999,128.85000000000002,chr20:12890001:12910001	1.14
103.82000000000001,300.53000000000003,66.02000000000001,131.54999999999998,79.58,607.37,181.39999999999998,143.70000000000002,94.13,176.72,143.23000000000002,76.6,189.31000000000003,chr20:13780001:13800001	2.38
301.41,223.64,152.88000000000002,100.15000000000002,114.08000000000001,130.16,73.74000000000001,88.11000000000003,96.55,35.12,145.79000000000002,103.32000000000001,116.66000000000001,chr20:14110001:14130001	0.56
211.98000000000002,159.95000000000002,135.18,66.29,221.31,98.36999999999998,69.07,61.94,90.16,27.18,118.66000000000003,118.83,144.64,chr20:15610001:15630001	0.99
101.81999999999998,186.36,53.019999999999996,62.78,59.12000000000001,226.56,59.94,54.839999999999996,70.41,51.290000000000006,108.46999999999998,70.77000000000001,143.18999999999997,chr20:16460001:16480001	1.29
621.6399999999999,191.89999999999998,124.99,68.59,257.9,86.26,64.9,62.28,95.63,31.229999999999997,116.16,103.15,179.87,chr20:16780001:16800001	2.69
94.11999999999999,211.74,121.64,70.8,211.34,89.53,166.42000000000002,95.25000000000001,78.78000000000002,36.65,119.16,124.96000000000001,123.64,chr20:17460001:17480001	2.43
159.07999999999996,199.26,76.04,158.75999999999996,76.02,494.07,178.09000000000003,116.93,80.73000000000002,1624.5900000000001,155.79000000000002,102.33000000000001,294.1,chr20:17640001:17660001	0.54
215.30999999999997,142.59,69.61,66.46000000000001,89.53,277.01000000000005,68.26,66.53000000000002,56.60000000000001,78.32,108.44000000000001,139.07,128.05999999999997,chr20:17990001:18010001	2.69
71.52999999999999,228.04999999999998,49.72,125.30000000000001,56.279999999999994,241.23,96.1,87.60000000000002,60.150000000000006,184.9,118.97000000000001,86.14999999999999,105.67999999999999,chr20:18580001:18600001	1.34
257.94,206.89000000000001,214.05,76.53000000000002,249.07,107.08,110.09,77.49000000000001,87.00999999999999,35.51,113.79,135.4,149.02,chr20:19650001:19670001	3.09
125.69000000000001,138.97,73.39999999999999,69.37,116.66,173.1,64.33,71.75000000000001,62.709999999999994,43.370000000000005,130.79999999999998,71.80999999999999,146.17999999999998,chr20:20380001:20400001	1.34
135.79999999999998,152.12,57.8,95.66,53.86,233.11999999999998,56.0,62.000000000000014,75.96999999999998,38.42,107.24,50.19,157.7,chr20:20590001:20610001	1.34
93.96000000000001,138.09,87.74999999999999,74.55000000000001,82.05,141.48999999999998,93.55999999999999,66.7,81.25999999999998,40.41,74.39,70.69999999999999,135.18999999999997,chr20:21220001:21240001	2.69
207.63,148.63,102.75,38.11,170.39000000000001,96.99000000000001,57.97999999999999,72.70000000000002,100.71,27.370000000000005,79.36000000000001,224.74999999999997,140.1,chr20:21620001:21640001	0.34
303.1199999999999,254.52999999999997,171.68,101.79,166.63000000000002,112.16,158.06,130.84,90.21000000000001,24.43,135.89,98.03,124.98999999999998,chr20:22290001:22310001	0.59
490.31999999999994,462.9,456.53,124.04999999999998,211.12000000000003,117.83999999999999,307.24,713.52,431.01000000000005,99.63999999999999,167.01000000000002,158.05,159.50000000000003,chr20:23020001:23040001	3.18
185.94,217.53999999999996,256.55,229.24000000000004,150.47999999999996,62.87,91.08,340.29999999999995,618.03,162.05,279.97,63.970000000000006,96.14000000000001,chr20:23400001:23420001	3.36
103.5,131.93,106.82999999999998,70.95,180.72,78.36,91.88000000000001,67.42,79.94,27.759999999999998,86.40999999999998,208.41,133.68,chr20:23840001:23860001	0.00
73.97999999999999,196.87,40.97999999999999,83.5,69.35,370.53000000000003,110.97999999999999,87.84,95.92,475.03000000000003,115.07,157.66999999999993,178.58999999999997,chr20:24950001:24970001	1.21
92.50000000000001,208.18,56.349999999999994,86.66,148.48999999999998,225.43,98.02,66.6,61.93,72.14999999999999,116.29,67.78999999999999,180.96999999999997,chr20:30390001:30410001	0.95
184.92,560.54,201.91,853.03,88.47,418.3099999999999,389.16,624.5400000000001,808.5300000000001,1017.9499999999999,738.0500000000001,97.37000000000002,183.85,chr20:30780001:30800001	2.68
122.22,217.99,105.58,85.61000000000001,110.25999999999999,185.57,133.48999999999998,101.89000000000001,73.9,65.47,127.89,84.84,157.57,chr20:31080001:31100001	2.78
110.27999999999999,152.73000000000002,135.21999999999997,77.67999999999999,228.33999999999997,69.17,76.61,69.95,87.39999999999999,44.44,84.66000000000001,184.06999999999996,186.05999999999997,chr20:31540001:31560001	0.67
475.66,290.01000000000005,257.19,81.91000000000001,101.92999999999998,52.37,116.1,309.06999999999994,345.6900000000001,36.07000000000001,123.77000000000001,43.81,117.50999999999998,chr20:32030001:32050001	1.79
332.77,169.84,87.81,56.06,162.09999999999997,202.89,84.89,88.02000000000001,71.96,73.37999999999998,83.09,91.51999999999998,180.86000000000004,chr20:32440001:32460001	2.71
113.22,334.19,241.82000000000002,420.55999999999995,63.23,102.63000000000001,296.57,167.76,82.72999999999999,66.13,176.07000000000002,84.85,63.230000000000004,chr20:32910001:32930001	0.64
330.39,209.51,63.18000000000001,105.54000000000002,73.53,400.13,88.60000000000001,49.33,60.08,149.58000000000004,108.22,80.27,189.42,chr20:33120001:33140001	1.33
147.56,314.21000000000004,251.33999999999997,255.12,136.05,192.69,215.87999999999997,422.77,658.6999999999999,1097.02,295.68,89.19000000000001,223.97000000000003,chr20:33400001:33420001	4.03
87.76999999999998,159.57,85.72000000000001,169.82,52.4,278.76,216.96,325.41,313.35,1064.0600000000002,232.57,76.34000000000002,172.64000000000001,chr20:33660001:33680001	0.00
226.87999999999997,177.19,50.870000000000005,75.30000000000001,86.44999999999999,573.5899999999999,67.57,53.99999999999999,68.41,138.63,123.49,66.58,148.19,chr20:34050001:34070001	2.59
107.82000000000002,284.28999999999996,37.56999999999999,146.76999999999998,56.22,857.31,92.38,102.19,101.48,875.84,152.29000000000005,67.72999999999999,362.95,chr20:34290001:34310001	1.98
563.78,262.94999999999993,153.76,61.29,111.07,102.34,83.78,88.2,77.11999999999999,36.50999999999999,104.09,130.88000000000002,122.79999999999998,chr20:34580001:34600001	0.30
444.55999999999995,410.95,306.46999999999997,319.94,121.49999999999999,241.23,173.04,368.55,794.1700000000001,524.7100000000002,433.95000000000005,149.21,151.81,chr20:35220001:35240001	2.38
110.78,205.75,262.43,130.85999999999999,63.96,180.88,106.32,281.09000000000003,394.84,75.57000000000002,180.61,68.46000000000001,111.07,chr20:35560001:35580001	2.69
325.88,243.84999999999997,126.82,76.56000000000002,267.08000000000004,73.35999999999999,117.67,109.63,81.31,34.82999999999999,128.87,112.75999999999999,167.82,chr20:36180001:36200001	1.34
393.1,331.9,61.82000000000001,284.46000000000004,54.150000000000006,456.43,247.31000000000003,152.71,90.10999999999999,661.7199999999999,173.89000000000001,55.49,165.68999999999997,chr20:36670001:36690001	2.97
111.78000000000002,249.55999999999997,149.62,95.55000000000001,96.92999999999999,193.62,166.32,118.11999999999999,67.58000000000001,75.39000000000001,129.35,118.39,145.25,chr20:37240001:37260001	2.28
379.76,177.32000000000002,108.49999999999999,51.839999999999996,257.45,83.98,52.12,71.34,62.38,31.270000000000003,105.86999999999999,91.85000000000001,168.35,chr20:38870001:38890001	1.91
128.75,166.55,117.46999999999998,67.07,221.6,103.63000000000001,82.86000000000001,69.59,75.10000000000001,23.02,122.67999999999999,135.98000000000002,154.84,chr20:39350001:39370001	1.79
288.79,571.51,285.4400000000001,375.83000000000004,108.28999999999998,249.70999999999998,399.04,523.5300000000002,589.3600000000001,1210.8200000000002,385.3299999999999,97.02,206.23999999999998,chr20:39760001:39780001	3.36
88.28999999999999,161.83,62.21,95.97999999999999,71.30000000000001,393.53,109.48,71.04,89.30000000000001,60.34,140.91,99.19,140.45000000000002,chr20:40060001:40080001	0.67
102.61999999999999,144.62999999999997,103.95,51.00999999999999,150.32999999999998,93.38999999999999,65.59,56.21,85.14000000000001,33.64,96.96000000000001,179.54999999999998,131.27999999999997,chr20:40330001:40350001	0.60
395.87,184.48,159.79999999999998,58.669999999999995,211.66,86.28,108.75,89.03,67.99,42.39,129.52,135.87,151.52999999999997,chr20:42060001:42080001	1.79
257.83,233.40000000000003,179.15,80.64000000000001,209.08999999999997,105.66999999999999,132.19,115.49999999999999,88.07,31.730000000000004,131.18,100.95,151.62,chr20:42360001:42380001	3.58
292.57,384.28,364.65,414.85999999999996,104.06,165.07999999999998,300.84,412.5,432.24,243.53,416.60999999999996,83.79,115.50999999999999,chr20:43090001:43110001	1.11
450.8300000000001,540.29,183.15999999999997,182.85999999999996,120.25000000000001,102.15,300.09,206.57999999999998,96.37,42.84,179.7,122.23,142.53,chr20:43350001:43370001	0.57
119.60999999999999,170.63000000000002,58.199999999999996,128.60999999999999,80.18999999999998,550.98,113.85000000000001,100.76,97.63,306.05,127.17000000000002,69.85,149.98,chr20:43600001:43620001	1.98
580.1300000000001,324.4000000000001,108.5,156.26,165.36,378.25,145.45,101.72000000000001,83.47999999999999,231.28999999999996,150.66000000000005,74.33,192.02,chr20:43940001:43960001	1.34
351.7,144.65000000000003,103.54999999999998,52.830000000000005,209.10000000000002,72.28999999999999,61.90999999999999,54.06999999999999,72.75,17.829999999999995,87.55999999999999,80.50999999999999,135.0,chr20:44210001:44230001	0.44
193.87,153.54999999999998,80.04,69.45,209.48,126.02000000000001,66.19,91.46000000000001,107.86,31.4,124.33999999999997,260.02,160.01000000000002,chr20:45110001:45130001	2.69
316.09000000000003,245.99999999999997,158.13,70.77000000000001,198.9,100.68,169.79999999999998,127.89,94.21000000000001,36.739999999999995,146.84000000000003,147.29999999999998,156.31999999999996,chr20:45360001:45380001	1.34
218.89000000000001,185.14000000000001,48.919999999999995,100.06,79.47999999999999,693.5700000000002,94.71999999999998,62.35,94.83000000000001,312.87,133.65,95.53,200.26999999999998,chr20:45840001:45860001	1.48
503.00000000000006,311.89000000000004,77.41,126.06,74.04000000000002,535.29,214.45,121.34,92.05,140.42999999999998,134.54000000000002,93.72,185.59,chr20:46290001:46310001	2.37
257.6,156.91000000000003,98.59,60.28,243.89,80.88000000000001,73.25999999999999,70.57000000000001,60.50000000000001,36.0,99.89000000000001,134.23,206.91,chr20:47250001:47270001	0.56
196.09000000000003,241.19999999999996,79.31,176.08000000000004,84.00999999999999,573.4499999999999,179.24,126.39,94.94999999999999,156.38000000000002,161.63,69.34,199.47,chr20:47600001:47620001	1.98
582.35,265.48,104.32000000000001,73.61999999999999,218.94,109.36000000000003,106.38,73.76999999999998,78.8,30.04,117.98999999999998,83.39,152.46,chr20:47940001:47960001	0.81
567.1,289.33000000000004,225.38,71.96,164.14,111.98,188.06,239.02000000000004,100.92,43.8,133.66,78.81000000000002,175.02999999999997,chr20:48210001:48230001	2.69
300.89000000000004,413.19999999999993,264.26,285.65999999999997,77.48,193.21999999999997,223.23999999999998,402.05000000000007,484.72999999999996,614.4100000000001,310.06,68.67999999999999,136.75000000000003,chr20:48540001:48560001	2.98
683.57,548.63,214.44,433.97,89.25,129.17999999999998,172.58999999999995,309.40999999999997,848.1800000000002,272.05,536.5,67.94,131.79,chr20:48790001:48810001	0.60
257.65,427.12,88.03000000000002,98.03000000000002,107.10000000000001,269.53000000000003,243.53,112.89999999999999,83.94,109.38999999999999,119.19,81.41,166.16999999999996,chr20:49200001:49220001	3.91
511.9200000000001,615.3599999999999,298.99,474.47999999999996,138.69,91.47,348.20000000000005,205.57,86.26000000000002,43.38,324.8499999999999,84.08,101.15999999999998,chr20:49590001:49610001	0.67
294.37000000000006,383.32,171.14999999999998,418.01,152.64,96.72,254.89000000000001,125.75999999999999,80.83999999999999,35.04,211.31,149.61000000000004,121.19,chr20:49970001:49990001	2.22
425.0,267.36,189.05,185.23999999999995,133.64,119.61000000000003,188.35999999999999,173.36,108.33,43.849999999999994,144.52,88.62,120.21999999999998,chr20:50240001:50260001	0.64
247.36999999999998,158.43,106.84,62.49999999999999,214.67000000000002,87.47999999999999,52.36,68.62000000000002,86.55000000000001,25.799999999999997,104.42,98.03,164.57999999999998,chr20:50840001:50860001	1.79
122.83,140.87,115.03999999999999,65.12,175.00999999999996,87.01,58.54999999999999,83.35,83.61,26.719999999999995,83.05,169.35999999999999,130.14999999999998,chr20:53650001:53670001	2.69
158.85000000000005,154.79999999999998,107.78000000000002,66.32,151.93,99.61999999999999,79.54,89.48,90.74,30.07,99.18,131.60999999999999,163.54999999999998,chr20:54010001:54030001	2.98
98.92000000000002,195.11,153.84,148.25000000000006,102.05,88.33999999999999,187.52999999999994,143.17000000000002,78.85,32.24,120.84000000000002,67.93,127.64000000000003,chr20:55180001:55200001	0.99
535.4699999999999,239.20000000000002,114.58000000000001,62.05,201.53,78.52000000000001,117.73,90.43000000000004,78.09,30.239999999999995,100.72000000000001,218.88,195.59,chr20:55650001:55670001	0.40
248.23999999999998,199.68,91.75999999999999,62.160000000000004,333.68999999999994,164.37999999999997,86.09,81.13,93.34,50.470000000000006,121.19999999999999,209.02,201.67999999999998,chr20:56790001:56810001	1.27
205.41,168.54,148.45999999999998,69.28,138.88,100.88000000000002,96.18,80.39,84.78999999999999,53.029999999999994,109.34,212.51000000000002,119.11,chr20:57040001:57060001	0.00
380.21999999999997,274.32,261.87,76.42999999999999,441.5900000000001,103.75,203.28,430.3,381.77,117.01,164.38000000000005,128.90000000000003,192.6,chr20:57420001:57440001	2.47
573.9400000000002,180.64,121.5,52.92,239.0,61.38,100.71,73.06,69.82000000000001,27.610000000000003,97.42,127.35,171.72,chr20:58130001:58150001	1.19
129.98000000000002,173.52999999999997,99.68999999999998,49.42999999999999,371.75999999999993,84.76999999999998,63.3,64.27000000000001,71.97,35.87,121.69,158.26999999999998,248.1,chr20:58330001:58350001	1.98
118.60000000000002,175.6,74.44,58.64,130.07999999999998,97.21000000000001,49.32000000000001,76.25,87.32000000000001,19.79,72.17,64.39999999999999,129.57,chr20:58480001:58500001	2.98
311.32,139.81,38.050000000000004,58.55,97.67000000000002,334.7,71.15,57.94,75.44,171.49,90.85000000000001,189.90000000000003,198.89,chr20:60550001:60570001	1.19
95.09,119.28,33.44,34.720000000000006,39.06999999999999,87.20000000000002,22.14,44.47,86.17,15.17,52.91,314.65,94.98999999999998,chr21:10390001:10410001	0.00
285.55999999999995,172.20999999999998,119.52000000000001,77.71,195.05,99.65,64.05,84.79000000000002,93.14,33.620000000000005,120.90000000000002,111.28,157.82999999999998,chr21:15610001:15630001	0.74
228.67000000000007,210.78999999999996,92.66000000000001,45.47,146.88000000000002,79.06,52.86,81.36999999999999,82.35999999999999,21.39,101.15999999999998,82.99,143.82000000000002,chr21:17450001:17470001	1.99
233.19000000000003,134.63,57.410000000000004,34.36,108.52,47.089999999999996,44.25999999999999,51.89,47.1,13.399999999999999,77.50999999999999,76.85000000000002,100.94,chr21:18740001:18760001	0.67
204.32999999999998,239.87,223.99,177.42,73.19000000000001,563.77,132.28,234.66,483.18,428.84000000000003,270.59000000000003,63.64,166.0,chr21:26960001:26980001	1.73
131.46999999999997,395.0999999999999,69.72,257.56,87.17,519.14,316.43,203.91,112.77,426.05999999999995,168.89000000000001,80.72999999999999,253.14,chr21:27320001:27340001	1.34
607.3199999999999,643.48,452.86999999999995,333.47999999999996,116.27,199.73,247.56999999999996,820.49,820.9600000000002,180.14,413.3999999999999,105.57,150.44,chr21:28210001:28230001	1.37
288.16,265.26,266.43000000000006,79.67000000000002,70.11999999999999,138.35000000000002,115.11,82.97999999999999,97.07000000000001,30.89,130.56,104.31000000000002,117.97000000000001,chr21:29880001:29900001	0.40
120.67999999999998,553.8999999999999,294.83,476.66999999999996,79.7,169.37,380.27,380.53999999999996,163.82,67.16999999999999,232.29000000000005,95.92,91.10000000000001,chr21:30510001:30530001	0.26
387.96000000000004,170.63,122.60999999999999,73.25999999999999,270.39000000000004,102.56,48.73,52.1,97.02,24.89,87.57,93.74999999999999,151.7,chr21:31400001:31420001	0.67
290.10999999999996,335.5599999999999,335.49,189.87,119.30000000000001,176.35,221.77999999999997,474.2499999999999,774.3700000000001,734.6400000000001,269.12,84.55,144.64,chr21:33760001:33780001	2.22
106.61,200.20000000000002,112.42000000000002,94.59000000000002,92.44,223.38,123.24999999999999,95.61000000000001,81.44000000000001,37.830000000000005,134.03000000000003,70.83,138.93,chr21:33990001:34010001	0.00
103.64999999999999,154.33,130.32999999999998,55.529999999999994,247.03,71.25,76.28,109.86000000000001,101.62,25.09,132.97000000000003,127.18,170.88000000000002,chr21:34240001:34260001	2.69
